CODE,POLITICS,POPULATION,AGE25_PROPTN,AGE_MEDIAN,AGE50_PROPTN,POP_DENSITY,GDP,INFANT_MORT,DOCS,VAX_RATE,HEALTHCARE_BASIS,HEALTHCARE_COST,DEATH_RATE,OBS_TYPE,GROCERIES
State349,OTHER,619.834692392504,,31.2396055389345,,,54.6320091326054,14.4374573192319,16.8946711179678,65.8329021169532,FREE,,19.8850767610264,Train,beef%soft drink%milk%cocoa%crisps%jam%cider
State350,UNSTABLE DEM,,,,,510.431842520533,49.1016323559916,13.1719908963974,25.6482966810004,-99,PRIVATE,15356.2800099713,25.3185857631068,Train,butter%flour%sauces%sugar%magazine%crisps%bread%beer%cocoa%salads%lamb
State351,STABLE DEM,2134.27290017002,13.5598197201597,,35.9801519657284,494.219198585713,59.6085028650549,14.1722760865459,18.1407566863519,58.2336878163164,PRIVATE,15065.9694011613,9.30983949174902,Train,wine%biscuits%soft drink%crackers
State352,STABLE DEM,2872.78782673532,12.8795584242875,32.4307099151112,35.7089824127939,493.09704903405,60.385991602388,14.8856213835757,21.9001506810613,59.0091161164757,INSURANCE,4799.98798852851,13.2612404976559,Train,salads%wine%butter%salt%chicken%stationery%rolls%soft drink%crackers
State353,STABLE DEM,2563.71954542193,,,,505.997706140612,53.8358163197759,,29.3827102273207,65.4047844540432,INSURANCE,4750.91527524491,23.9839089304548,Train,biscuits%salads%cleaner%sauces%milk
State354,STABLE DEM,2966.28810833253,14.6464679453401,,37.9158044931943,498.202993114703,55.7224498247752,15.2052213509648,26.414717080021,61.7084120159209,PRIVATE,14681.0108248627,20.8005106301642,Train,pork%cordial%butter%coffee%jam
State355,UNSTABLE DEM,969.046906102224,18.8781125858262,,37.6003163996169,498.624254758981,48.618613152499,13.8219300340411,29.146934128965,56.1282294006154,INSURANCE,5093.42759279068,24.5035842575567,Train,coffee%tea%pork%bread%cleaner%cordial%butter%jam%soft drink%flour%wine
State356,UNSTABLE DEM,645.428873508072,14.7445385101224,31.639185897278,,,56.9560337826999,11.6982898659486,18.6479879358431,,INSURANCE,4946.30088667216,15.3440339029313,Train,coffee%sauces%flour%stationery%cocoa%fuit%detergent%dressings%bread
State357,UNSTABLE DEM,,,,39.3806048240257,,49.5750133717681,13.0359084408286,24.9027892707107,-99,FREE,,27.2586786520447,Train,crisps%pork%vegetables%soft drink%jam%lamb%sauces%tea%salt%sugar%detergent
State358,DICTATORSHIP,2370.25186748663,,32.4392979826279,,500.212908396209,60.1512255433344,14.189463736588,23.8033538796071,,INSURANCE,4917.40100960095,21.0120378484658,Test,jam%stationery%crackers%cider%beer%cocoa%wine%crisps
State359,OTHER,1439.44763225795,12.8398987340365,,33.5820730555092,494.322322822716,51.9785893674448,15.4489224075883,26.9347922996223,63.2761086841796,INSURANCE,5046.80391591338,17.572837647958,Test,milk%magazine%vegetables%beef
State360,UNSTABLE DEM,,13.3725443475601,,38.4088571367019,,,13.5604108296283,18.3732979791874,59.2392442758193,INSURANCE,5135.30990107924,22.1593815876142,Train,sauces%chicken%cider%crackers%wine%soft drink
State361,OTHER,,,35.0500256238037,,510.446438991959,61.3400972565159,15.2634760288628,18.7061339428396,56.5245775129014,INSURANCE,4539.19172551847,23.1074242158414,Train,fuit%vegetables%coffee%beer%bread%salt%crisps%pork%rolls%condiments
State362,UNSTABLE DEM,,16.8585754646919,,36.9382803601943,,,11.9320719154036,18.8226601474501,62.3750937608099,INSURANCE,5050.19456659792,13.0699970649759,Train,milk%biscuits%beer%rolls%cleaner%dressings%salt%sugar%cocoa%tea
State363,UNSTABLE DEM,1062.5176991716,16.037107106728,31.5427924321303,,,54.3038325617275,13.7063762090033,25.1091120450882,,FREE,,26.6936433854995,Train,chocolate%soft drink%stationery%detergent%salt%fuit
State364,STABLE DEM,4087.16806794148,15.7918904707155,,38.6679740327496,489.804048012688,60.7988274652489,13.3993443631242,20.0164145400176,62.1956105508647,INSURANCE,4710.53019588185,9.9076731103335,Train,chocolate%salads%crisps%chicken%vegetables%butter%fuit%cheese
State365,UNSTABLE DEM,,,34.0806273095622,37.3989748295164,509.960118740888,,13.3828162016096,26.4223173589536,63.1097445051946,INSURANCE,5005.67995965834,24.9153525837359,Train,stationery%rolls%salads%chicken%pork%cheese
State366,STABLE DEM,3504.54440672201,,31.7670383736443,,507.707612999073,,9.00518847954032,17.1966934830004,53.5710440148567,INSURANCE,5063.22588867737,18.6853942449171,Train,sauces%sugar%cordial%wine%cocoa%biscuits%detergent%fuit%beef%milk
State367,UNSTABLE DEM,941.276483534731,14.7553378579933,,37.3790515767114,495.16470162967,54.5130477339121,14.6378671392137,26.0427696781171,55.7454765198875,INSURANCE,4940.70699271228,20.7685975702602,Train,tea%salt%chocolate%sauces%chicken%condiments%stationery
State368,STABLE DEM,3880.15855194534,12.7914805334827,,,502.197739801283,,16.928715138691,,58.2362260112618,INSURANCE,4940.14599485231,21.44030191068,Test,flour%cheese%cleaner%crisps%detergent%crackers%beef%biscuits
State369,STABLE DEM,3349.67264373022,8.4538717118535,30.0675612646442,40.1330859480932,487.942743361886,63.366588589629,17.2817839052983,21.2299990592641,58.5111055346858,INSURANCE,4694.52739588294,12.3720565122876,Test,wine%biscuits%vegetables%sauces%salt%bread%flour%stationery%cordial%crackers%tea
State370,STABLE DEM,3063.0837987039,13.4560643547081,,33.3777431530625,495.932414350383,51.0930674788874,15.9276082405462,28.1901001024887,57.9225341951392,INSURANCE,4700.75297433172,20.317749813773,Train,crisps%pork%coffee%lamb%stationery%salads%tea
State371,UNSTABLE DEM,1775.18909345747,13.7067804217122,,40.5350129882737,496.232822304693,54.5198984767471,15.7795726519889,22.9636710179099,66.9780583881376,INSURANCE,5232.02989706354,15.7867823795152,Test,salads%chocolate%cocoa%chicken%sugar%condiments%lamb%bread%crackers%rolls
State372,UNSTABLE DEM,894.120805615156,17.0650157105747,33.3270789310539,44.3234873282797,499.496578951434,64.397242123445,12.0737195777684,18.4593937958275,-99,INSURANCE,5054.48096122919,15.9942745019158,Train,condiments%chicken%butter%biscuits%coffee%fuit%cordial%stationery%cheese%cocoa
State373,UNSTABLE DEM,1665.26816717004,,34.1018234186059,39.023623755853,506.829531320187,,15.5414534018604,,63.3731821120788,PRIVATE,15177.0898951272,23.7583678503961,Test,salads%crisps%tea%magazine
State374,UNSTABLE DEM,3482.32671457299,15.3449388896749,30.6377628809587,37.4828084742651,485.065631374204,52.2280733473457,10.5607811024362,22.8415899350142,57.9694044000259,INSURANCE,4771.58912313332,12.9526341449486,Train,pork%salads%jam%butter%vegetables
State375,STABLE DEM,4992.38190576641,16.6400390761375,,40.7387473497996,491.055989298469,55.9301658434609,12.0617738909873,20.8603143297809,64.1532806895832,INSURANCE,5252.66125194963,12.5686222708424,Train,crackers%chicken%crisps%cocoa%wine%magazine%condiments%bread
State376,STABLE DEM,5372.35182658188,,,37.04198776145,,58.3465354909881,16.2465722063193,24.114769693483,,FREE,,25.365663013742,Train,wine%cheese%chicken%cleaner
State377,UNSTABLE DEM,,14.4079412195119,,,507.722319899764,64.4389279638214,14.568792421574,,59.1694064196527,INSURANCE,5035.35389839772,20.1021930392494,Train,condiments%stationery%magazine%beef%chicken%tea
State378,STABLE DEM,4206.11156392328,,,45.6538161265311,,52.3556764723169,13.1995381433847,22.1361730427897,,FREE,,25.6729654982177,Test,soft drink%salads%beef%vegetables%bread%milk
State379,STABLE DEM,1601.36593582933,13.7692493862787,34.008629396318,35.5866253422983,490.052142147414,20.8133187976624,13.3828187686584,21.0453826209167,35.5335496543643,FREE,,20.7009947853895,Train,sugar%butter%cordial%salt%chocolate
State380,DICTATORSHIP,,,,34.3661106440615,512.006975347834,56.9145253702832,,21.9660943444286,60.5936139734849,PRIVATE,15444.2969080345,20.4131988901745,Train,vegetables%salads%crackers%condiments%crisps%wine%bread
State381,STABLE DEM,3079.5913723818,,35.0112355719255,43.1869654971836,,60.2494846285644,17.2063827986881,23.1360107769243,,INSURANCE,5160.26271805225,26.9223940649998,Train,beef%condiments%chocolate%crackers%fuit%cheese%cocoa%beer%bread%jam
State382,STABLE DEM,4019.85655901018,16.8853055758757,,,510.874831010448,,14.845530944876,,59.2116583157221,INSURANCE,5024.12249279785,22.9565194095601,Train,cheese%sauces%cordial%lamb%salads%chocolate%rolls
State383,OTHER,3547.26916831398,20.0521399480165,37.6506461782023,,503.512830233847,52.2865472929085,,,61.4879012282895,INSURANCE,5181.1846265542,19.0454318864462,Train,chocolate%condiments%cordial%salt%cocoa
State384,OTHER,837.780874853793,13.0633494103675,,,506.16710806861,,,24.2711122898402,63.9566099965556,FREE,,21.6655705765346,Train,tea%crackers%cocoa%chicken%magazine%sauces%lamb%wine%jam
State385,OTHER,,14.4629594092734,,40.9475829785421,518.005391865891,59.7316551485499,,,61.8010695704853,INSURANCE,4730.37427917194,27.9678545882171,Train,sauces%soft drink%cheese%tea%stationery%beer%biscuits
State386,UNSTABLE DEM,712.390259262367,15.4924794103662,,38.9936168446856,485.76171970887,55.5610387914012,11.1688678399168,19.0030163073113,-99,INSURANCE,4770.12079097633,7.90637023737311,Test,cleaner%sauces%biscuits%jam%coffee%beef%cheese
State387,UNSTABLE DEM,,18.3259767614228,,41.4243925913803,,,12.7627336705538,23.3811487756656,61.8642131337069,FREE,,22.6148185200252,Train,salt%sugar%chocolate%dressings%lamb%condiments%beer%bread
State388,STABLE DEM,4150.85856795771,12.887213073353,,35.372910266753,498.51318601069,57.8952546669473,13.9062856237155,20.6194471023341,58.3130182470817,INSURANCE,5047.02728397771,13.5321047896739,Train,tea%flour%salads%vegetables%cordial%chocolate%cleaner
State389,STABLE DEM,,13.7279056504172,,,,55.6162179590399,15.1734583864308,21.075270512737,66.3259624209766,FREE,,23.7374109908092,Test,soft drink%salt%beer%cheese%detergent%cordial%crackers
State390,STABLE DEM,,12.8948557611215,,42.3580638256808,,,15.5012276840789,25.7810745062697,57.2493141594497,INSURANCE,5085.8324232746,29.1725346960177,Train,cordial%cocoa%fuit%beer%chicken%dressings%milk%lamb
State391,STABLE DEM,,13.4374288855108,,34.3109618349137,,66.4027559048559,13.0637794960115,18.9074312219269,,INSURANCE,5200.60640091812,15.6385197297027,Train,stationery%butter%tea%soft drink
State392,DICTATORSHIP,,16.8488754019102,36.0233818511192,,,55.5282130990196,13.5775138139985,24.5867506023968,61.0528597195494,INSURANCE,4940.85764618264,20.9175868129193,Train,cleaner%magazine%beer%stationery%tea%coffee
State393,STABLE DEM,4395.74080594567,13.679117168747,,40.9220255237349,508.150899396318,58.9505562257712,,,,INSURANCE,4995.30229659281,22.6989562138937,Train,butter%lamb%condiments%biscuits%wine%sauces%cheese%flour
State394,UNSTABLE DEM,2822.99679381896,,,36.0774946864598,,60.762383171692,10.9999333883277,,58.557825089815,INSURANCE,4763.61952935148,14.1652861993386,Test,wine%biscuits%salt%detergent%cider%salads%tea
State395,UNSTABLE DEM,,,,35.6999657562509,505.596483619268,59.7603956703874,13.9971167566186,,61.8536205151712,INSURANCE,4665.85934228888,16.4809944287034,Test,salads%lamb%cocoa%chocolate%rolls%cheese%beef
State396,STABLE DEM,3537.36647173393,9.78305153299839,,38.530006946881,486.423244373555,17.0363664212681,16.3758954356712,24.9739427530165,38.5363227953557,INSURANCE,4930.18758181671,21.4997727133213,Train,salt%fuit%chicken%crisps%vegetables%bread%wine%condiments%cordial
State397,UNSTABLE DEM,,12.8006629267709,,-99,,21.7385833882074,,-99,-99,INSURANCE,5139.97075480247,36.1631896252511,Train,coffee%cheese%magazine%fuit%beef%stationery%vegetables%soft drink%sugar%jam%dressings
State398,UNSTABLE DEM,4990.36931561184,14.248619755288,,40.7600151990906,494.660282750798,30.9171409855043,16.8982088541231,24.0376906128361,32.5254473000828,PRIVATE,14672.6388660831,25.8397467008591,Test,rolls%salt%flour%beer
State399,OTHER,2610.77828201112,,,36.2790904067261,517.613123559642,54.5531298286905,12.157270993522,,,INSURANCE,4546.37018193408,24.9591115681667,Test,beer%butter%jam%cordial%salt%cleaner%flour
State400,DICTATORSHIP,1621.5282190175,15.2887079576041,,41.6432344894019,485.669453487317,56.0473878011559,13.8802819054105,20.1703743017007,66.3596283167094,FREE,,10.5541110939733,Train,wine%chicken%flour%sugar
State401,OTHER,,10.8764113089887,,30.6790099800289,,52.1626415558634,12.8696136199832,20.1124245528597,,INSURANCE,4801.86645132812,12.2776785841426,Train,vegetables%lamb%cider%cocoa%stationery
State402,STABLE DEM,3535.33431376675,12.6620668942558,34.9212377376804,38.5308078791328,483.477354607126,52.7107662062707,14.9233009700923,24.0051722470907,59.4648961068136,INSURANCE,5386.34445787182,14.0523362194458,Train,magazine%salt%beer%tea%crisps%salads%chocolate%cleaner%detergent
State403,UNSTABLE DEM,,19.8180206485608,37.6500428208761,,,55.080370979579,12.179047750652,24.4976907484157,58.604961446052,FREE,,26.0410486439582,Train,crackers%salt%cider%chocolate%pork%cocoa%vegetables%cleaner%wine%stationery
State404,STABLE DEM,,,,39.6496158237868,510.425558863345,54.6855861856435,12.8305820977947,,58.9540597098657,INSURANCE,5202.12036417242,22.986978458482,Test,wine%salads%beer%stationery%milk%bread%jam%pork%sugar%beef
State405,STABLE DEM,2347.34597132774,11.9124622382788,30.1826247360468,,,54.4101505522024,14.3370614866063,,54.1257736342574,INSURANCE,4933.52973516068,31.3625504933571,Train,stationery%crackers%beer%cider%flour%sauces%butter
State406,UNSTABLE DEM,7489.78983904791,17.0237405804308,34.8813190846817,41.4000228542339,,,10.7158220722596,,-99,INSURANCE,4982.78559938944,21.6891523223269,Test,vegetables%bread%chicken%jam%stationery%butter%sauces%cocoa%pork%cheese
State407,STABLE DEM,2470.81195116169,16.2032049934974,,40.7069159278855,498.989755963426,55.0904550743746,14.4370588152673,24.3534343028043,61.1944898990436,PRIVATE,15263.4841203966,20.3706043095259,Test,flour%beef%bread%crackers%cider%coffee%biscuits%soft drink%cocoa
State408,UNSTABLE DEM,1075.86243261417,14.8653218269384,32.5799202551092,39.9353964469515,494.972347629267,59.6471467701519,16.1159332878593,20.9835906612973,63.6627978893815,INSURANCE,5333.14254650643,13.3082105909855,Train,salt%crisps%chocolate%sauces%beef%cheese%flour%wine%tea%jam
State409,STABLE DEM,1090.82908425508,,,37.8858904064476,,62.1810838467882,,23.7593542617457,60.9927404425757,INSURANCE,5023.79412690623,18.7178229636799,Test,biscuits%salt%beef%stationery%chocolate%cordial%jam%sugar%condiments
State410,UNSTABLE DEM,2038.88169743188,13.6201284549169,33.8147744705965,36.3800544410528,509.260535330647,52.2072912003144,,,,INSURANCE,4927.68852727561,16.80278190442,Train,magazine%detergent%flour%cordial%lamb%stationery%tea%sauces%crisps%beer
State411,DICTATORSHIP,3030.42748286076,,,43.1332613997079,510.656618523457,58.3381971521244,,23.9347590988109,,FREE,,26.9711988369916,Test,milk%beer%condiments%salt%cheese
State412,STABLE DEM,6753.69844371379,13.6206688085844,,37.4448558748534,491.050710856272,60.5186042880322,15.8949461845557,23.0668511717227,62.0634533720339,PRIVATE,14646.1205150968,12.6312454431535,Train,biscuits%beer%salt%crisps%rolls%lamb%sauces
State413,STABLE DEM,3328.94671446296,14.0947581109616,,40.6973554172504,501.438131203529,,,,57.2068826251574,INSURANCE,4846.74830937482,22.8044939321054,Train,vegetables%cocoa%cordial%magazine%coffee%beef%stationery%wine%tea%cleaner%sugar
